,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
220,2024-11-25,346.09788443560774,314.13100534620486,370.7999144008493,346.09788443560774,346.09788443560774,-3.5142335068662387,-3.5142335068662387,-3.5142335068662387,-3.5142335068662387,-3.5142335068662387,-3.5142335068662387,0.0,0.0,0.0,342.5836509287415
221,2024-11-26,348.48483152396045,318.9338945263649,371.0450799732516,348.48483152396045,348.48483152396045,-3.430150346453438,-3.430150346453438,-3.430150346453438,-3.430150346453438,-3.430150346453438,-3.430150346453438,0.0,0.0,0.0,345.054681177507
222,2024-11-27,350.8717786123134,321.32248619296615,374.7559115759813,350.8717786123134,350.8717786123134,-4.496480751885163,-4.496480751885163,-4.496480751885163,-4.496480751885163,-4.496480751885163,-4.496480751885163,0.0,0.0,0.0,346.37529786042825
223,2024-11-29,355.6456727890189,323.38757785213426,375.95563751722614,355.6456727890189,355.6456727890189,-4.701256993027333,-4.701256993027333,-4.701256993027333,-4.701256993027333,-4.701256993027333,-4.701256993027333,0.0,0.0,0.0,350.9444157959915
224,2024-12-02,362.8065140540771,329.77126268227886,386.8841839378828,362.8065140540771,362.8065140540771,-3.514233506835466,-3.514233506835466,-3.514233506835466,-3.514233506835466,-3.514233506835466,-3.514233506835466,0.0,0.0,0.0,359.29228054724166
225,2024-12-03,365.19346114242995,334.0558769755927,386.51698390360986,365.19346114242995,365.19346114242995,-3.430150346449401,-3.430150346449401,-3.430150346449401,-3.430150346449401,-3.430150346449401,-3.430150346449401,0.0,0.0,0.0,361.76331079598054
226,2024-12-04,367.58040823078267,335.0242012648997,390.18597828759664,367.58040823078267,367.58040823078267,-4.496480751886898,-4.496480751886898,-4.496480751886898,-4.496480751886898,-4.496480751886898,-4.496480751886898,0.0,0.0,0.0,363.08392747889576
227,2024-12-05,369.9673553191355,337.982508475817,393.07230884028974,369.9673553191355,369.9673553191355,-4.541889295798452,-4.541889295798452,-4.541889295798452,-4.541889295798452,-4.541889295798452,-4.541889295798452,0.0,0.0,0.0,365.42546602333704
228,2024-12-06,372.3543024074882,338.32239673439943,394.28686490322576,372.3543024074882,372.3543024074882,-4.701256993027731,-4.701256993027731,-4.701256993027731,-4.701256993027731,-4.701256993027731,-4.701256993027731,0.0,0.0,0.0,367.65304541446045
229,2024-12-09,379.5151436725467,348.44595148117895,405.48554447314154,379.5151436725467,379.5151436725467,-3.5142335068336177,-3.5142335068336177,-3.5142335068336177,-3.5142335068336177,-3.5142335068336177,-3.5142335068336177,0.0,0.0,0.0,376.0009101657131
230,2024-12-10,381.9020907608994,348.7336748146998,405.8361734657771,381.9020907608994,381.9020907608994,-3.4301503464453655,-3.4301503464453655,-3.4301503464453655,-3.4301503464453655,-3.4301503464453655,-3.4301503464453655,0.0,0.0,0.0,378.471940414454
231,2024-12-11,384.28903784925217,350.7924199965357,407.627798749261,384.28903784925217,384.28903784925217,-4.4964807518867795,-4.4964807518867795,-4.4964807518867795,-4.4964807518867795,-4.4964807518867795,-4.4964807518867795,0.0,0.0,0.0,379.7925570973654
232,2024-12-12,386.6759849376049,355.5847819477458,410.8347587945113,386.6759849376049,386.6759849376049,-4.541889295796975,-4.541889295796975,-4.541889295796975,-4.541889295796975,-4.541889295796975,-4.541889295796975,0.0,0.0,0.0,382.1340956418079
233,2024-12-13,389.0629320259577,358.0949204311809,411.68744689057013,389.0629320259577,389.0629320259577,-4.701256993061279,-4.701256993061279,-4.701256993061279,-4.701256993061279,-4.701256993061279,-4.701256993061279,0.0,0.0,0.0,384.3616750328964
234,2024-12-16,396.2237732910161,364.1703560767597,421.0062836156278,396.2237732910161,396.2237732910161,-3.514233506855806,-3.514233506855806,-3.514233506855806,-3.514233506855806,-3.514233506855806,-3.514233506855806,0.0,0.0,0.0,392.70953978416026
235,2024-12-17,398.6107203793689,367.0000432012486,424.1446661983008,398.6107203793689,398.6107203793689,-3.430150346448515,-3.430150346448515,-3.430150346448515,-3.430150346448515,-3.430150346448515,-3.430150346448515,0.0,0.0,0.0,395.1805700329204
236,2024-12-18,400.9976674677216,370.5752585141189,423.1985069741593,400.9976674677216,400.9976674677216,-4.496480751887587,-4.496480751887587,-4.496480751887587,-4.496480751887587,-4.496480751887587,-4.496480751887587,0.0,0.0,0.0,396.501186715834
237,2024-12-19,403.38461455607444,371.3624415629751,424.43876091926643,403.38461455607444,403.38461455607444,-4.541889295795497,-4.541889295795497,-4.541889295795497,-4.541889295795497,-4.541889295795497,-4.541889295795497,0.0,0.0,0.0,398.84272526027894
238,2024-12-20,405.77156164442715,375.06008848927746,425.8226026506402,405.77156164442715,405.77156164442715,-4.701256993061677,-4.701256993061677,-4.701256993061677,-4.701256993061677,-4.701256993061677,-4.701256993061677,0.0,0.0,0.0,401.07030465136546
239,2024-12-23,412.93240290948546,380.9458249401424,439.8249963390553,412.93240290948546,412.93240290948546,-3.5142335068539574,-3.5142335068539574,-3.5142335068539574,-3.5142335068539574,-3.5142335068539574,-3.5142335068539574,0.0,0.0,0.0,409.4181694026315
240,2024-12-24,415.3193499978383,384.7753777650693,439.94623142561113,415.3193499978383,415.3193499978383,-3.430150346457696,-3.430150346457696,-3.430150346457696,-3.430150346457696,-3.430150346457696,-3.430150346457696,0.0,0.0,0.0,411.8891996513806
241,2024-12-26,420.0932441745438,386.82890618147104,443.08934573706244,420.0932441745438,420.0932441745438,-4.541889295805048,-4.541889295805048,-4.541889295805048,-4.541889295805048,-4.541889295805048,-4.541889295805048,0.0,0.0,0.0,415.5513548787388
242,2024-12-27,422.48019126289665,390.0832810538854,444.1609179666872,422.48019126289665,422.48019126289665,-4.701256993040351,-4.701256993040351,-4.701256993040351,-4.701256993040351,-4.701256993040351,-4.701256993040351,0.0,0.0,0.0,417.7789342698563
243,2024-12-30,429.6410325279549,396.5745616091118,453.4367830371092,429.6410325279549,429.6410325279549,-3.514233506852109,-3.514233506852109,-3.514233506852109,-3.514233506852109,-3.514233506852109,-3.514233506852109,0.0,0.0,0.0,426.1267990211028
244,2024-12-31,432.02797961630773,401.749307854036,456.6807200417572,432.02797961630773,432.02797961630773,-3.430150346460845,-3.430150346460845,-3.430150346460845,-3.430150346460845,-3.430150346460845,-3.430150346460845,0.0,0.0,0.0,428.5978292698469
245,2025-01-02,436.80187379301327,403.5781136171904,460.99152454034396,436.80187379301327,436.80187379301327,-4.541889295803571,-4.541889295803571,-4.541889295803571,-4.541889295803571,-4.541889295803571,-4.541889295803571,0.0,0.0,0.0,432.2599844972097
246,2025-01-03,439.18882088136604,406.14357187237664,461.66492699778445,439.18882088136604,439.18882088136604,-4.70125699304075,-4.70125699304075,-4.70125699304075,-4.70125699304075,-4.70125699304075,-4.70125699304075,0.0,0.0,0.0,434.48756388832527
247,2025-01-06,446.3496621464244,415.82894064747865,469.38833819748464,446.3496621464244,446.3496621464244,-3.5142335068742985,-3.5142335068742985,-3.5142335068742985,-3.5142335068742985,-3.5142335068742985,-3.5142335068742985,0.0,0.0,0.0,442.8354286395501
248,2025-01-07,448.7366092347771,418.0695820914054,472.37595143191305,448.7366092347771,448.7366092347771,-3.4301503464496266,-3.4301503464496266,-3.4301503464496266,-3.4301503464496266,-3.4301503464496266,-3.4301503464496266,0.0,0.0,0.0,445.3064588883275
249,2025-01-08,451.12355632312995,417.9612328168934,472.8946464436792,451.12355632312995,451.12355632312995,-4.496480751886724,-4.496480751886724,-4.496480751886724,-4.496480751886724,-4.496480751886724,-4.496480751886724,0.0,0.0,0.0,446.6270755712432
250,2025-01-10,455.8974504998355,424.2957988174295,477.8876831140231,455.8974504998355,455.8974504998355,-4.701256993041149,-4.701256993041149,-4.701256993041149,-4.701256993041149,-4.701256993041149,-4.701256993041149,0.0,0.0,0.0,451.1961935067943
251,2025-01-11,458.2843975881883,441.64891337272775,496.1749642346424,458.2843975881883,458.2843975881883,10.342012911851771,10.342012911851771,10.342012911851771,10.342012911851771,10.342012911851771,10.342012911851771,0.0,0.0,0.0,468.6264105000401
252,2025-01-12,460.671344676541,442.98869569555,498.16489813180254,460.671344676541,460.671344676541,10.341997982208124,10.341997982208124,10.341997982208124,10.341997982208124,10.341997982208124,10.341997982208124,0.0,0.0,0.0,471.01334265874914
253,2025-01-13,463.05829176489385,432.0176162543404,484.58186123123284,463.05829176489385,463.05829176489385,-3.5142335068724497,-3.5142335068724497,-3.5142335068724497,-3.5142335068724497,-3.5142335068724497,-3.5142335068724497,0.0,0.0,0.0,459.5440582580214
254,2025-01-14,465.44523885324656,434.61152934130325,489.69239670245884,465.4213526976505,465.45341212658457,-3.430150346452774,-3.430150346452774,-3.430150346452774,-3.430150346452774,-3.430150346452774,-3.430150346452774,0.0,0.0,0.0,462.0150885067938
255,2025-01-15,467.83218594159933,434.8569954106577,491.45275104639484,467.7446263175492,467.8810190161374,-4.496480751887532,-4.496480751887532,-4.496480751887532,-4.496480751887532,-4.496480751887532,-4.496480751887532,0.0,0.0,0.0,463.3357051897118
256,2025-01-16,470.21913302995205,438.5306885642819,494.075298201768,470.0438246187954,470.3331479289075,-4.541889295790811,-4.541889295790811,-4.541889295790811,-4.541889295790811,-4.541889295790811,-4.541889295790811,0.0,0.0,0.0,465.6772437341612
257,2025-01-17,472.6060801183049,440.0884739560116,495.2279826896209,472.3528144007436,472.8017700648812,-4.701256993019821,-4.701256993019821,-4.701256993019821,-4.701256993019821,-4.701256993019821,-4.701256993019821,0.0,0.0,0.0,467.9048231252851
258,2025-01-18,474.9930272066576,456.73675400245276,512.7849002929499,474.6486302164605,475.2792862199652,10.342012911828,10.342012911828,10.342012911828,10.342012911828,10.342012911828,10.342012911828,0.0,0.0,0.0,485.3350401184856
259,2025-01-19,477.3799742950105,460.35781225177243,514.8944101915993,476.94690953339915,477.7772110080447,10.34199798220429,10.34199798220429,10.34199798220429,10.34199798220429,10.34199798220429,10.34199798220429,0.0,0.0,0.0,487.72197227721483
260,2025-01-20,479.76692138336335,447.6353788668983,505.21637903745227,479.260043822835,480.2853102151222,-3.5142335068416775,-3.5142335068416775,-3.5142335068416775,-3.5142335068416775,-3.5142335068416775,-3.5142335068416775,0.0,0.0,0.0,476.2526878765217
261,2025-01-21,482.15386847171607,451.5949927052642,506.95143225392144,481.52983435961187,482.81086010976867,-3.430150346455923,-3.430150346455923,-3.430150346455923,-3.430150346455923,-3.430150346455923,-3.430150346455923,0.0,0.0,0.0,478.7237181252601
262,2025-01-22,484.5408155600689,453.2319064254382,506.43287165115794,483.79027342440503,485.3388633739352,-4.496480751887412,-4.496480751887412,-4.496480751887412,-4.496480751887412,-4.496480751887412,-4.496480751887412,0.0,0.0,0.0,480.0443348081815
263,2025-01-23,486.9277626484216,455.3312144213363,511.93423977341376,486.02430742582663,487.85943922922837,-4.541889295794848,-4.541889295794848,-4.541889295794848,-4.541889295794848,-4.541889295794848,-4.541889295794848,0.0,0.0,0.0,482.38587335262673
264,2025-01-24,489.31470973677443,458.6613915491475,512.2499046171557,488.2109613393079,490.46358902100746,-4.70125699302022,-4.70125699302022,-4.70125699302022,-4.70125699302022,-4.70125699302022,-4.70125699302022,0.0,0.0,0.0,484.61345274375424
265,2025-01-25,491.70165682512715,476.5161866947536,530.4022066165313,490.46552664971404,493.05844646390887,10.342012911804833,10.342012911804833,10.342012911804833,10.342012911804833,10.342012911804833,10.342012911804833,0.0,0.0,0.0,502.043669736932
266,2025-01-26,494.0886039134799,476.2968673724233,532.5437823958418,492.67955209386906,495.58995579908907,10.341997982200457,10.341997982200457,10.341997982200457,10.341997982200457,10.341997982200457,10.341997982200457,0.0,0.0,0.0,504.43060189568035
267,2025-01-27,496.4755510018326,466.02587948602337,523.1559451174037,494.92953276306656,498.21064110460367,-3.514233506839829,-3.514233506839829,-3.514233506839829,-3.514233506839829,-3.514233506839829,-3.514233506839829,0.0,0.0,0.0,492.9613174949928
268,2025-01-28,498.86249809018545,468.158235620981,522.9433428659347,497.1824818284312,500.7903436315473,-3.4301503464447043,-3.4301503464447043,-3.4301503464447043,-3.4301503464447043,-3.4301503464447043,-3.4301503464447043,0.0,0.0,0.0,495.43234774374076
269,2025-01-29,501.24944517853817,468.52831737007506,522.8370450304576,499.4102827432835,503.3417687379282,-4.496480751889147,-4.496480751889147,-4.496480751889147,-4.496480751889147,-4.496480751889147,-4.496480751889147,0.0,0.0,0.0,496.75296442664904
270,2025-01-30,503.636392266891,471.13971673605727,528.0880913552127,501.5965588537813,505.91333980831797,-4.541889295798884,-4.541889295798884,-4.541889295798884,-4.541889295798884,-4.541889295798884,-4.541889295798884,0.0,0.0,0.0,499.0945029710921
271,2025-01-31,506.0233393552438,474.2663712705239,530.9738755864247,503.84520346742346,508.4775481468624,-4.701256993053767,-4.701256993053767,-4.701256993053767,-4.701256993053767,-4.701256993053767,-4.701256993053767,0.0,0.0,0.0,501.32208236219003
272,2025-02-01,508.41028644359653,489.63538089750284,545.2352166817622,506.0331956205266,511.0691224950661,10.342012911809181,10.342012911809181,10.342012911809181,10.342012911809181,10.342012911809181,10.342012911809181,0.0,0.0,0.0,518.7522993554057
273,2025-02-02,510.79723353194936,493.5092082440798,548.1580407650374,508.299562040098,513.6371184396129,10.341997982182152,10.341997982182152,10.341997982182152,10.341997982182152,10.341997982182152,10.341997982182152,0.0,0.0,0.0,521.1392315141316
274,2025-02-03,513.1841806203021,481.6661859648902,538.4340846103212,510.50309296165597,516.3226268482615,-3.514233506849999,-3.514233506849999,-3.514233506849999,-3.514233506849999,-3.514233506849999,-3.514233506849999,0.0,0.0,0.0,509.66994711345205
275,2025-02-04,515.5711277086549,484.9227966063064,541.2680857530474,512.7140766072537,518.8872553524587,-3.43015034646107,-3.43015034646107,-3.43015034646107,-3.43015034646107,-3.43015034646107,-3.43015034646107,0.0,0.0,0.0,512.1409773621938
276,2025-02-05,517.9580747970076,483.64047057317936,541.144230449839,514.8916890373055,521.5663624888623,-4.49648075188574,-4.49648075188574,-4.49648075188574,-4.49648075188574,-4.49648075188574,-4.49648075188574,0.0,0.0,0.0,513.4615940451218
277,2025-02-06,520.3450218853606,486.69645226238123,541.8628084370772,517.0438496797077,524.2112540319107,-4.541889295802922,-4.541889295802922,-4.541889295802922,-4.541889295802922,-4.541889295802922,-4.541889295802922,0.0,0.0,0.0,515.8031325895577
278,2025-02-07,522.7319689737132,489.8374260462203,545.8221579201877,519.2872667016873,526.8144425194026,-4.701256993054166,-4.701256993054166,-4.701256993054166,-4.701256993054166,-4.701256993054166,-4.701256993054166,0.0,0.0,0.0,518.030711980659
279,2025-02-08,525.1189160620661,506.3979899282315,564.2443610496774,521.5176031816396,529.4615093943519,10.342012911827588,10.342012911827588,10.342012911827588,10.342012911827588,10.342012911827588,10.342012911827588,0.0,0.0,0.0,535.4609289738937
280,2025-02-09,527.5058631504189,511.0924004218354,567.4259249221534,523.7157344175523,532.0771635497385,10.341997982192794,10.341997982192794,10.341997982192794,10.341997982192794,10.341997982192794,10.341997982192794,0.0,0.0,0.0,537.8478611326117
